score,lang,page_title,page_url,edit_url,outcome,type,source,title_o,year_o,journal_o,doi_o,cited_by_count_o,title_r,year_r,journal_r,doi_r,cited_by_count_r,rep_short,sentence_suggestion,sections,paragraph_excerpt,o_ref_block,cite_template
98.3940414616799,en,Imitation,https://en.wikipedia.org/wiki/Imitation,https://en.wikipedia.org/w/index.php?title=Imitation&action=edit,failed,replication,replications,Imitation of Facial and Manual Gestures by Human Neonates,1977,Science,10.1126/science.198.4312.75,3220,Neonatal imitation: Two failures to replicate,1983,Infant Behavior and Development,10.1016/s0163-6383(83)80012-5,57,Koepke et al.,"However, a replication attempt by Koepke et al. (1983) failed to reproduce this finding.",Infants,"It has long been claimed that newborn humans imitate bodily gestures and facial expressions as soon as their first few days of life.<ref>Meltzoff, A. N. & Moore, M. K. (1977). Imitation of facial and manual gestures by human neonates. ''Science'', ''198''(4312), 75-78.  DOI: 10.1126/science.198.4312.75</ref><ref>{{Cite journal|last1=Field|first1=T.|last2=Woodson|first2=R|last3=Greenberg|first3=...","<ref>Meltzoff, A. N. & Moore, M. K. (1977). Imitation of facial and manual gestures by human neonates. ''Science'', ''198''(4312), 75-78.  DOI: 10.1126/science.198.4312.75</ref>",<ref>{{cite journal |last1=Koepke |first1=Jean E. |last2=Hamm |first2=Marilyn |last3=Legerstee |first3=Maria |last4=Russell |first4=Mary |year=1983 |title=Neonatal imitation: Two failures to replicate |journal=Infant Behavior and Development |volume=6 |issue=1 |pages=97-102 |doi=10.1016/s0163-6383(83)80012-5}}</ref>
98.1300533044162,en,Edmund Gettier,https://en.wikipedia.org/wiki/Edmund_Gettier,https://en.wikipedia.org/w/index.php?title=Edmund_Gettier&action=edit,failed,replication,replications,Normativity and Epistemic Intuitions,2001,Philosophical Topics,10.5840/philtopics2001291/217,949,NO CROSS-CULTURAL DIFFERENCES IN THE GETTIER CAR CASE INTUITION: A REPLICATION STUDY OF WEINBERG ET AL. 2001,2015,Episteme,10.1017/epi.2015.17,117,Kim et al.,"However, a replication attempt by Kim et al. (2015) failed to reproduce this finding.",Gettier problem,"A 2001 study by Weinberg, Nichols, and Stich suggests that the effect of the Gettier problem [[Cultural relativism|varies by culture]]. In particular, people from [[Western world|Western]] countries seem more likely to agree with the judgments described in the story than do those from [[East Asia]].<ref>{{cite journal|last1=Weinberg|first1=J.|last2=Nichols|first2=S.|last3=Stich|first3=S.|author...",<ref>{{cite journal|last1=Weinberg|first1=J.|last2=Nichols|first2=S.|last3=Stich|first3=S.|author-link3=Stephen Stich|year=2001|title=Normativity and Epistemic Intuitions|url=https://sites.ualberta.ca/~francisp/Phil488/WeinbergNicholsStichEpistemicIntn01.pdf|journal=[[Philosophical Topics]]|volume=29|issue=1|pages=429–460|doi=10.5840/philtopics2001291/217}}</ref>,<ref>{{cite journal |last1=Kim |first1=Minsun |last2=Yuan |first2=Yuan |year=2015 |title=NO CROSS-CULTURAL DIFFERENCES IN THE GETTIER CAR CASE INTUITION: A REPLICATION STUDY OF WEINBERG ET AL. 2001 |journal=Episteme |volume=12 |issue=3 |pages=355-361 |doi=10.1017/epi.2015.17}}</ref>
97.82967080042577,en,Infant cognitive development,https://en.wikipedia.org/wiki/Infant_cognitive_development,https://en.wikipedia.org/w/index.php?title=Infant_cognitive_development&action=edit,failed,replication,replications,Social evaluation by preverbal infants,2007,Nature,10.1038/nature06288,1540,Do 15-month-old infants prefer helpers? A replication of Hamlin et al . (2007),2020,Royal Society Open Science,10.1098/rsos.191795,84,Schlingloff et al.,"However, a replication attempt by Schlingloff et al. (2020) failed to reproduce this finding.",Empathy, Neuroscience |language=en |volume=24 |issue=6 |pages=1411–1419 |doi=10.1162/jocn_a_00214 |pmid=22360593 |issn=0898-929X|url-access=subscription }}</ref> and cry when other babies cry.<ref>{{Cite journal |last1=Geangu |first1=Elena |last2=Benga |first2=Oana |last3=Stahl |first3=Daniel |last4=Striano |first4=Tricia |date=2011 |title=Individual Differences in Infants' Emotional Resonance to a Pee...,<ref>{{Cite journal |last1=Hamlin |first1=J. Kiley |last2=Wynn |first2=Karen |last3=Bloom |first3=Paul |date=2007 |title=Social evaluation by preverbal infants |url=https://www.nature.com/articles/nature06288 |journal=Nature |language=en |volume=450 |issue=7169 |pages=557–559 |doi=10.1038/nature06288 |pmid=18033298 |bibcode=2007Natur.450..557H |issn=1476-4687|url-access=subscription }}</ref>,<ref>{{cite journal |last1=Schlingloff |first1=Laura |last2=Csibra |first2=Gergely |last3=Tatone |first3=Denis |year=2020 |title=Do 15-month-old infants prefer helpers? A replication of Hamlin et al . (2007) |journal=Royal Society Open Science |volume=7 |issue=4 |pages=191795 |doi=10.1098/rsos.191795}}</ref>
97.82967080042577,en,Karen Wynn,https://en.wikipedia.org/wiki/Karen_Wynn,https://en.wikipedia.org/w/index.php?title=Karen_Wynn&action=edit,failed,replication,replications,Social evaluation by preverbal infants,2007,Nature,10.1038/nature06288,1540,Do 15-month-old infants prefer helpers? A replication of Hamlin et al . (2007),2020,Royal Society Open Science,10.1098/rsos.191795,84,Schlingloff et al.,"However, a replication attempt by Schlingloff et al. (2020) failed to reproduce this finding.",Social evaluation,"===Social evaluation===
Wynn has also investigated humans' early [[social preferences]] and judgments. Some of this research, conducted in Wynn's lab with Wynn as senior author and then-graduate student [[Kiley Hamlin]] as lead author, found that 6- and 10-month-old infants evaluate individuals based on their behaviors towards others.<ref name=""hamlin557"">{{cite journal|last=Hamlin|first=J. Kil...","<ref name=""hamlin557"">{{cite journal|last=Hamlin|first=J. Kiley |author2=Karen Wynn |author3=Paul Bloom|title=Social evaluation by preverbal infants|journal=Nature|date=November 2007|volume=450|issue=7169 |pages=557–559|doi=10.1038/nature06288|pmid=18033298 |bibcode=2007Natur.450..557H |s2cid=1255426 }}</ref>",<ref>{{cite journal |last1=Schlingloff |first1=Laura |last2=Csibra |first2=Gergely |last3=Tatone |first3=Denis |year=2020 |title=Do 15-month-old infants prefer helpers? A replication of Hamlin et al . (2007) |journal=Royal Society Open Science |volume=7 |issue=4 |pages=191795 |doi=10.1098/rsos.191795}}</ref>
97.18978964044358,en,Sociophysiology,https://en.wikipedia.org/wiki/Sociophysiology,https://en.wikipedia.org/w/index.php?title=Sociophysiology&action=edit,failed,replication,replications,Political Attitudes Vary with Physiological Traits,2008,Science,10.1126/science.1157627,556,Conservatives and liberals have similar physiological responses to threats,2020,Nature Human Behaviour,10.1038/s41562-020-0823-z,167,Bakker et al.,"However, a replication attempt by Bakker et al. (2020) failed to reproduce this finding.",Sources,"==Sources==
*Adler, H. M. (2002). The sociophysiology of caring in the doctor–patient relationship. ''Journal of General Internal Medicine'', vol. 17, no. 11, pp.&nbsp;883–890.
*Barchas, P. R. (1986). A sociophysiological orientation to small groups. In E. J. Lawler, ed., ''Advances in Group Processes'', vol. 3, pp.&nbsp;209–246. Greenwich, CT: JAI Press.
*Di Mascio, A., Boyd, R. W., Greenblatt...",NA,<ref>{{cite journal |last1=Bakker |first1=Bert N. |last2=Schumacher |first2=Gijs |last3=Gothreau |first3=Claire |last4=Arceneaux |first4=Kevin |year=2020 |title=Conservatives and liberals have similar physiological responses to threats |journal=Nature Human Behaviour |volume=4 |issue=6 |pages=613-621 |doi=10.1038/s41562-020-0823-z}}</ref>
93.00910197886685,en,Coherence therapy,https://en.wikipedia.org/wiki/Coherence_therapy,https://en.wikipedia.org/w/index.php?title=Coherence_therapy&action=edit,failed,replication,replications,Dissociable stages of human memory consolidation and reconsolidation,2003,Nature,10.1038/nature01930,1034,Postretrieval new learning does not reliably induce human memory updating via reconsolidation,2016,Proceedings of the National Academy of Sciences,10.1073/pnas.1601440113,86,Hardwicke et al.,"However, a replication attempt by Hardwicke et al. (2016) failed to reproduce this finding.",Neuroscience literature,"itle=Reconsolidation of episodic memories: a subtle reminder triggers integration of new information |year=2007 |journal=[[Learning & Memory]] |volume=14 |issue=1–2 |pages=47–53 |doi=10.1101/lm.365707 |pmid=17202429 |pmc=1838545}}
* {{cite journal |last1=Hupbach |first1=Almut |last2=Gomez |first2=Rebecca |last3=Nadel |first3=Lynn |author-link3=Lynn Nadel |title=Episodic memory reconsolidation: ...",NA,<ref>{{cite journal |last1=Hardwicke |first1=Tom E. |last2=Taqi |first2=Mahdi |last3=Shanks |first3=David R. |year=2016 |title=Postretrieval new learning does not reliably induce human memory updating via reconsolidation |journal=Proceedings of the National Academy of Sciences |volume=113 |issue=19 |pages=5206-5211 |doi=10.1073/pnas.1601440113}}</ref>
93.00910197886685,en,Daniela Schiller,https://en.wikipedia.org/wiki/Daniela_Schiller,https://en.wikipedia.org/w/index.php?title=Daniela_Schiller&action=edit,failed,replication,replications,Dissociable stages of human memory consolidation and reconsolidation,2003,Nature,10.1038/nature01930,1034,Postretrieval new learning does not reliably induce human memory updating via reconsolidation,2016,Proceedings of the National Academy of Sciences,10.1073/pnas.1601440113,86,Hardwicke et al.,"However, a replication attempt by Hardwicke et al. (2016) failed to reproduce this finding.",Research on memory reconsolidation,"===Research on memory reconsolidation===
To examine the ability to modify emotional memory, Schiller's research focused on reconsolidation, which is a memory process of restabilizing a destabilized memory.<ref name=pmid27885549>{{cite book |doi=10.1007/7854_2016_463 |chapter=Memory Reconsolidation |title=Behavioral Neuroscience of Learning and Memory |series=Current Topics in Behavioral Neurosc...",<ref>{{cite journal |last1=Walker |first1=Matthew P. |last2=Brakefield |first2=Tiffany |last3=Allan Hobson |first3=J. |last4=Stickgold |first4=Robert |s2cid=4431941 |title=Dissociable stages of human memory consolidation and reconsolidation |journal=Nature |date=October 2003 |volume=425 |issue=6958 |pages=616–620 |doi=10.1038/nature01930 |pmid=14534587 |bibcode=2003Natur.425..616W }}</ref>,<ref>{{cite journal |last1=Hardwicke |first1=Tom E. |last2=Taqi |first2=Mahdi |last3=Shanks |first3=David R. |year=2016 |title=Postretrieval new learning does not reliably induce human memory updating via reconsolidation |journal=Proceedings of the National Academy of Sciences |volume=113 |issue=19 |pages=5206-5211 |doi=10.1073/pnas.1601440113}}</ref>
92.47313484241565,en,Bexarotene,https://en.wikipedia.org/wiki/Bexarotene,https://en.wikipedia.org/w/index.php?title=Bexarotene&action=edit,failed,replication,replications,ApoE-Directed Therapeutics Rapidly Clear β-Amyloid and Reverse Deficits in AD Mouse Models,2012,Science,10.1126/science.1217697,1030,"Treatment with bexarotene, a compound that increases apolipoprotein-E, provides no cognitive benefit in mutant APP/PS1 mice",2013,Molecular Neurodegeneration,10.1186/1750-1326-8-18,84,LaClair et al.,"However, a replication attempt by LaClair et al. (2013) failed to reproduce this finding.",History,"Early-stage preclinical studies suggested that bexarotene reduced [[amyloid plaque]]s and improved mental functioning in a small sample of mice engineered to exhibit [[Alzheimer's disease|Alzheimer's-like symptoms]]<ref>{{Cite journal |display-authors=6 |vauthors=Cramer PE, Cirrito JR, Wesson DW, Lee CY, Karlo JC, Zinn AE, Casali BT, Restivo JL, Goebel WD, James MJ, Brunden KR, Wilson DA, Landr...","<ref>{{Cite journal |display-authors=6 |vauthors=Cramer PE, Cirrito JR, Wesson DW, Lee CY, Karlo JC, Zinn AE, Casali BT, Restivo JL, Goebel WD, James MJ, Brunden KR, Wilson DA, Landreth GE |date=March 2012 |title=ApoE-directed therapeutics rapidly clear β-amyloid and reverse deficits in AD mouse models |journal=Science |volume=335 |issue=6075 |pages=1503–1506 |bibcode=2012Sci...335.1503C |doi=10.1126/science.1217697 |pmc=3651582 |pmid=22323736}}</ref>","<ref>{{cite journal |last1=LaClair |first1=Katherine D |last2=Manaye |first2=Kebreten F |last3=Lee |first3=Dexter L |last4=Allard |first4=Joanne S |last5=Savonenko |first5=Alena V |last6=Troncoso |first6=Juan C |last7=Wong |first7=Philip C |year=2013 |title=Treatment with bexarotene, a compound that increases apolipoprotein-E, provides no cognitive benefit in mutant APP/PS1 mice |journal=Molecular Neurodegeneration |volume=8 |issue=1 |doi=10.1186/1750-1326-8-18}}</ref>"
92.47313484241565,en,January–March 2012 in science,https://en.wikipedia.org/wiki/January%E2%80%93March_2012_in_science,https://en.wikipedia.org/w/index.php?title=January%E2%80%93March_2012_in_science&action=edit,failed,replication,replications,ApoE-Directed Therapeutics Rapidly Clear β-Amyloid and Reverse Deficits in AD Mouse Models,2012,Science,10.1126/science.1217697,1030,"Treatment with bexarotene, a compound that increases apolipoprotein-E, provides no cognitive benefit in mutant APP/PS1 mice",2013,Molecular Neurodegeneration,10.1186/1750-1326-8-18,84,LaClair et al.,"However, a replication attempt by LaClair et al. (2013) failed to reproduce this finding.",February,"re [[genome]] of an extinct species of human – the 40,000-year-old [[Denisova hominin]] – has been decoded from a fossil.<ref>{{cite news |url=http://www.physorg.com/news/2012-02-entire-genome-extinct-human-decoded.html|title=Entire genome of extinct human decoded from fossil |publisher=PhysOrg |date=2012-02-07 |access-date=2020-10-24}}</ref>
* 8 February – NASA data reveals that the total land...",<ref>{{cite journal |last1=Cramer |first1=P. E. |last2=Cirrito |first2=J. R. |last3=Wesson |first3=D. W. |display-authors=1|title=ApoE-Directed Therapeutics Rapidly Clear -Amyloid and Reverse Deficits in AD Mouse Models |journal=Science |publisher=American Association for the Advancement of Science (AAAS) |volume=335 |issue=6075 |date=2012-02-09 |issn=0036-8075 |doi=10.1126/science.1217697 |pages=1503–1506 |pmid=22323736 |pmc=3651582 }}</ref>,"<ref>{{cite journal |last1=LaClair |first1=Katherine D |last2=Manaye |first2=Kebreten F |last3=Lee |first3=Dexter L |last4=Allard |first4=Joanne S |last5=Savonenko |first5=Alena V |last6=Troncoso |first6=Juan C |last7=Wong |first7=Philip C |year=2013 |title=Treatment with bexarotene, a compound that increases apolipoprotein-E, provides no cognitive benefit in mutant APP/PS1 mice |journal=Molecular Neurodegeneration |volume=8 |issue=1 |doi=10.1186/1750-1326-8-18}}</ref>"
92.41608069432053,en,Paul Glimcher,https://en.wikipedia.org/wiki/Paul_Glimcher,https://en.wikipedia.org/w/index.php?title=Paul_Glimcher&action=edit,failed,replication,replications,Normalization is a general neural mechanism for context-dependent decision making,2013,Proceedings of the National Academy of Sciences,10.1073/pnas.1217854110,360,Value-based attention but not divisive normalization influences decisions with multiple alternatives,2020,Nature Human Behaviour,10.1038/s41562-020-0822-0,186,Gluth et al.,"However, a replication attempt by Gluth et al. (2020) failed to reproduce this finding.",Research,"tegy equilibria in strategic choice (posterior parietal correlates).<ref>{{cite journal |last1=Dorris |first1=Michael C. |last2=Glimcher |first2=Paul W. |year=2004 |title=Activity in Posterior Parietal Cortex is Correlated with the Subjective Desirability of an Action |journal=Neuron |volume=44 |pages=365–378 |doi=10.1016/j.neuron.2004.09.009 |pmid=15473973 }}</ref>
- Quantitative tests of dopa...",<ref>{{cite journal |last1=Louie |first1=Kenway |last2=Khaw |first2=Mel W. |last3=Glimcher |first3=Paul W. |year=2013 |title=Normalization is a general neural mechanism for context-dependent decision-making |journal=Proceedings of the National Academy of Sciences |volume=110 |issue=15 |pages=6129–6144 |doi=10.1073/pnas.1217854110 |bibcode=2013PNAS..110.6139L |doi-access=free |pmc=3625302 }}</ref>,<ref>{{cite journal |last1=Gluth |first1=Sebastian |last2=Kern |first2=Nadja |last3=Kortmann |first3=Maria |last4=Vitali |first4=Cécile L. |year=2020 |title=Value-based attention but not divisive normalization influences decisions with multiple alternatives |journal=Nature Human Behaviour |volume=4 |issue=6 |pages=634-645 |doi=10.1038/s41562-020-0822-0}}</ref>
91.87277596243044,en,Stereotype threat,https://en.wikipedia.org/wiki/Stereotype_threat,https://en.wikipedia.org/w/index.php?title=Stereotype_threat&action=edit,failed,replication,replications,Reducing the Racial Achievement Gap: A Social-Psychological Intervention,2006,Science,10.1126/science.1128317,1062,New evidence on self-affirmation effects and theorized sources of heterogeneity from large-scale replications.,2017,Journal of Educational Psychology,10.1037/edu0000141,80,Hanselman et al.,"However, a replication attempt by Hanselman et al. (2017) failed to reproduce this finding.",Mitigation,"Research on the power of [[self-affirmation]] exercises has shown promising results as well. One such study found that a self-affirmation exercise (in the form of a brief in-class writing assignment about a value that is important to them) significantly improved the grades of African-American middle-school students, and reduced the racial achievement gap by 40%.<ref name="":11"" /> The authors of...","<ref name="":11"">{{cite journal | vauthors = Cohen GL, Garcia J, Apfel N, Master A | title = Reducing the racial achievement gap: a social-psychological intervention | journal = Science | volume = 313 | issue = 5791 | pages = 1307–10 | date = September 2006 | pmid = 16946074 | doi = 10.1126/science.1128317 | bibcode = 2006Sci...313.1307C | s2cid = 34989510 }}</ref>",<ref>{{cite journal |last1=Hanselman |first1=Paul |last2=Rozek |first2=Christopher S. |last3=Grigg |first3=Jeffrey |last4=Borman |first4=Geoffrey D. |year=2017 |title=New evidence on self-affirmation effects and theorized sources of heterogeneity from large-scale replications. |journal=Journal of Educational Psychology |volume=109 |issue=3 |pages=405-424 |doi=10.1037/edu0000141}}</ref>
91.87277596243044,en,Racial achievement gap in the United States,https://en.wikipedia.org/wiki/Racial_achievement_gap_in_the_United_States,https://en.wikipedia.org/w/index.php?title=Racial_achievement_gap_in_the_United_States&action=edit,failed,replication,replications,Reducing the Racial Achievement Gap: A Social-Psychological Intervention,2006,Science,10.1126/science.1128317,1062,New evidence on self-affirmation effects and theorized sources of heterogeneity from large-scale replications.,2017,Journal of Educational Psychology,10.1037/edu0000141,80,Hanselman et al.,"However, a replication attempt by Hanselman et al. (2017) failed to reproduce this finding.",Interventions for non-cognitive factors,"==== Interventions for non-cognitive factors ====
Many different types of interventions can be done to help students who are a part of a negative stereotype. One example is a self-affirmation intervention.<ref name="":1"">{{Cite journal|last1=Cohen|last2=Garcia|last3=Apfel|last4=Master|first1=Geoffrey|first2=Julio|first3=Nancy|first4=Allison|date=September 2006|title=Reducing the Racial Achieveme...","<ref name="":1"">{{Cite journal|last1=Cohen|last2=Garcia|last3=Apfel|last4=Master|first1=Geoffrey|first2=Julio|first3=Nancy|first4=Allison|date=September 2006|title=Reducing the Racial Achievement Gap: A Social-Psychological Intervention|url=http://www-inst.eecs.berkeley.edu/~cs375/fa13/cs375/Science-2006-Cohen-1307-10.pdf|journal=Science|volume=313|issue=5791|pages=1307–1310|doi=10.1126/science.1128317|pmid=16946074|bibcode=2006Sci...313.1307C|s2cid=34989510}}</ref>",<ref>{{cite journal |last1=Hanselman |first1=Paul |last2=Rozek |first2=Christopher S. |last3=Grigg |first3=Jeffrey |last4=Borman |first4=Geoffrey D. |year=2017 |title=New evidence on self-affirmation effects and theorized sources of heterogeneity from large-scale replications. |journal=Journal of Educational Psychology |volume=109 |issue=3 |pages=405-424 |doi=10.1037/edu0000141}}</ref>
